Stat-Xplore

"Population Estimates"
"National - Regional - LAs by Year by Age"
"Counting: Population"

Filters:
"Default Summation","Population"
"Age","15"

"Measures","Age","National - Regional - LAs","Year","Count",
"Population","15","E07000087","Mid-2019",1313
"Population","15","E07000087","Mid-2020",1240
"Population","15","E07000088","Mid-2019",939
"Population","15","E07000088","Mid-2020",972
"Population","15","E07000089","Mid-2019",1156
"Population","15","E07000089","Mid-2020",1269
"Population","15","E07000090","Mid-2019",1376
"Population","15","E07000090","Mid-2020",1454
"Population","15","E07000091","Mid-2019",1796
"Population","15","E07000091","Mid-2020",1813
"Population","15","E07000092","Mid-2019",1020
"Population","15","E07000092","Mid-2020",1088
"Population","15","E07000093","Mid-2019",1349
"Population","15","E07000093","Mid-2020",1389
"Population","15","E07000094","Mid-2019",1528
"Population","15","E07000094","Mid-2020",1553
"Population","15","E07000105","Mid-2019",1644
"Population","15","E07000105","Mid-2020",1599
"Population","15","E07000106","Mid-2019",1722
"Population","15","E07000106","Mid-2020",1836
"Population","15","E07000107","Mid-2019",1309
"Population","15","E07000107","Mid-2020",1373
"Population","15","E07000108","Mid-2019",1243
"Population","15","E07000108","Mid-2020",1338
"Population","15","E07000112","Mid-2019",1140
"Population","15","E07000112","Mid-2020",1097
"Population","15","E07000109","Mid-2019",1270
"Population","15","E07000109","Mid-2020",1366
"Population","15","E07000110","Mid-2019",2021
"Population","15","E07000110","Mid-2020",1962
"Population","15","E07000111","Mid-2019",1411
"Population","15","E07000111","Mid-2020",1544
"Population","15","E07000113","Mid-2019",1738
"Population","15","E07000113","Mid-2020",1762
"Population","15","E07000114","Mid-2019",1594
"Population","15","E07000114","Mid-2020",1592
"Population","15","E07000115","Mid-2019",1701
"Population","15","E07000115","Mid-2020",1715
"Population","15","E07000116","Mid-2019",1630
"Population","15","E07000116","Mid-2020",1613
"Population","15","E07000177","Mid-2019",1706
"Population","15","E07000177","Mid-2020",1804
"Population","15","E07000178","Mid-2019",1568
"Population","15","E07000178","Mid-2020",1622
"Population","15","E07000179","Mid-2019",1607
"Population","15","E07000179","Mid-2020",1657
"Population","15","E07000180","Mid-2019",1692
"Population","15","E07000180","Mid-2020",1648
"Population","15","E07000181","Mid-2019",1257
"Population","15","E07000181","Mid-2020",1212
"Population","15","E07000207","Mid-2019",1740
"Population","15","E07000207","Mid-2020",1776
"Population","15","E07000208","Mid-2019",917
"Population","15","E07000208","Mid-2020",1097
"Population","15","E07000209","Mid-2019",1647
"Population","15","E07000209","Mid-2020",1633
"Population","15","E07000210","Mid-2019",1088
"Population","15","E07000210","Mid-2020",1064
"Population","15","E07000211","Mid-2019",1743
"Population","15","E07000211","Mid-2020",1707
"Population","15","E07000212","Mid-2019",816
